sessionId,askAnswerId,machineId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,quickReplyLevel,questionNumber,keyword,machineName
1774102335994,1774102341626,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774102341626.wav,ร้าน PURADAK อยู่ไหน,"ร้าน PURADAK อยู่ที่ชั้น G
ในอาคาร The Mall Lifestore Bangkae ค่ะ
เป็นทั้งคาเฟ่และร้านอาหารที่นี่ด้วยนะคะ",th-TH,,false,2026-03-21T21:12:21.626559+07:00,2026-03-21T21:12:26.913033+07:00,Map and Navigation,shop location,puradak,,,,TheMall-002-M7-BKE-01
1774101304704,1774101443125,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101443125.wav,ลอตเตอรี่งวดนี้จะออกเลขอะไร 2 ตัวท้าย,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับเลขท้าย 2 ตัวของลอตเตอรี่ในงวดนี้
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-21T20:57:23.126+07:00,2026-03-21T20:57:31.234+07:00,Out of Scope,,,,,,TheMall-004-M5-THA-01
1774101304704,1774101421668,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101421668.wav,What should I invest in?,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับการลงทุนในเอกสารนี้
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-21T20:57:01.669+07:00,2026-03-21T20:57:07.741+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774101304704,1774101405563,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101405563.wav,UOB AIS,interrupt,th-TH,,false,2026-03-21T20:56:45.563+07:00,2026-03-21T20:56:57.152+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774101304704,1774101387707,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101387707.wav,I cannot find that.,interrupt,th-TH,,false,2026-03-21T20:56:27.707+07:00,2026-03-21T20:56:34.324+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774101304704,1774101364010,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101364010.wav,I would like to find some Fresh Vegetable.,interrupt,th-TH,,false,2026-03-21T20:56:04.01+07:00,2026-03-21T20:56:23.216+07:00,Shop Specific,fresh vegetables,,,,,TheMall-004-M5-THA-01
1774101304704,1774101325607,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101325607.wav,อยากซื้อนมโปรตีนซื้อที่ไหน,interrupt,th-TH,true,false,2026-03-21T20:55:25.607+07:00,2026-03-21T20:55:46.509+07:00,Recommendation,protein milk,,,,,TheMall-004-M5-THA-01
1774101304704,1774101308540,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774101308540.wav,ส่งไปที่ไหน,interrupt,th-TH,,false,2026-03-21T20:55:08.54+07:00,2026-03-21T20:55:18.279+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774090958918,1774099777530,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,Where is Sushiro?,"Sushiro is located on the 2nd floor of The Mall Lifestore Bangkapi.
It is a sushi restaurant, perfect if you love Japanese cuisine.
Let me know if you want directions or more info!",en-US,,false,2026-03-21T20:29:37.53+07:00,2026-03-21T20:29:41.229+07:00,Map and Navigation,restaurant,sushiro,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774090958918,1774099764963,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,https://amity-merlin-downloadable.s3.amazonaws.com/audios/c9cc2d27f5c76ffd8e18ecfe24419215/1774099764963.wav, first,interrupt,en-US,,false,2026-03-21T20:29:24.964+07:00,2026-03-21T20:29:26.846+07:00,TranscriptionError,,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774090958918,1774099753569,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,interrupt,en-US,,false,2026-03-21T20:29:13.569+07:00,2026-03-21T20:29:17.64+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774095988260,1774095992974,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774095992974.wav,MK อยู่ไหน,,th-TH,,false,2026-03-21T19:26:32.974077+07:00,2026-03-21T19:26:36.296828+07:00,Map and Navigation,restaurant,mk,,,,TheMall-002-M7-BKE-01
1774093252869,1774095972315,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: MCard,end,en-US,,false,2026-03-21T19:26:12.31515+07:00,2026-03-21T19:26:15.647356+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774093791206,1774093792335,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: promotion,end,en-US,,false,2026-03-21T18:49:52.336084+07:00,2026-03-21T18:49:53.907393+07:00,Quick Reply,,,1,,,TheMall-001-M8-BKP-01
1774093785233,1774093788355,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: Directory,end,en-US,,false,2026-03-21T18:49:48.355623+07:00,2026-03-21T18:49:49.92601+07:00,Quick Reply,,,1,,,TheMall-001-M8-BKP-01
1774079992535,1774093767822,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,little craft world,end,en-US,,false,2026-03-21T18:49:27.822503+07:00,2026-03-21T18:49:40.043457+07:00,Shop Specific,Crafts,little craft world,,,,TheMall-001-M8-BKP-01
1774079992535,1774093746612,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: Directory,interrupt,en-US,,false,2026-03-21T18:49:06.612858+07:00,2026-03-21T18:49:10.954926+07:00,Quick Reply,,,1,,,TheMall-001-M8-BKP-01
1774092558546,1774092554805,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,THE MALL LIFESTORE SUMMER CATION 2026,change_language,en-US,,false,2026-03-21T18:29:14.805959+07:00,2026-03-21T18:29:18.557177+07:00,,,,,,,TheMall-002-M7-BKE-01
1774092440005,1774092443825,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,https://amity-merlin-downloadable.s3.amazonaws.com/audios/39a29ac50e1bc61b19d54c1c016c038f/1774092443825.wav, hello,interrupt,en-US,,false,2026-03-21T18:27:23.826075+07:00,2026-03-21T18:27:25.761371+07:00,Misc,,,,,,TheMall-002-M7-BKE-01
1774091713000,1774091717574,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774091717574.wav,Hello มีอะไรน่ากินบ้างจ๊ะ,"ที่ The Mall Lifestore Ngamwongwan มีร้านอาหารน่ากินหลายร้านเลยค่ะ
เช่น OOTOYA ร้านอาหารญี่ปุ่น อยู่ชั้น 5",th-TH,,false,2026-03-21T18:15:17.57568+07:00,2026-03-21T18:15:26.647289+07:00,Recommendation,food,,,,,TheMall-003-M6-NGW-01
1774090103971,1774090970730,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,THE MALL LIFESTORE SUMMER CATION 2026,interrupt,en-US,,false,2026-03-21T18:02:50.730527+07:00,2026-03-21T18:02:57.128689+07:00,Events,,,,,,TheMall-002-M7-BKE-01
1774090880014,1774090885057,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,https://amity-merlin-downloadable.s3.amazonaws.com/audios/c9cc2d27f5c76ffd8e18ecfe24419215/1774090885057.wav,โปร Swensen's,"โปรสำหรับ Swensen's ที่ The Mall และสาขาอื่นๆ คือโปรสำหรับสมาชิก M Card Junior Club ค่ะ
ในเดือนเกิดของสมาชิก จะได้รับอี-วอเชอร์ Swensen's มูลค่า 100 บาท
สามารถใช้ซื้อไอศกรีมและเครื่องดื่มที่ Swensen's ทุกสาขาได้
ใช้ได้ทั้งทานที่ร้านและซื้อกลับบ้าน แต่ไม่สามารถใช้กับบริการเดลิเวอรี่ได้ค่ะ
ต้องไปแลกรับสิทธิ์ที่เคาน์เตอร์ M Card ในสาขาที่ร่วมรายการ เช่น The Mall Lifestore บางกะปิ ชั้น 2 โซน Power Mall
สำหรับเด็กอายุต่ำกว่า 7 ปี ต้องแสดงรูปถ่ายสูติบัตรและหน้าจอแอป M Card
สำหรับเด็กอายุมากกว่า 7 ปี ต้องแสดงบัตรประชาชนและหน้าจอแอป M Card ค่ะ
จำกัด 1 สิทธิ์ต่อหมายเลข M Card ตลอดแคมเปญ
โปรนี้ใช้ได้ตั้งแต่ 1 มกราคม 2569 ถึง 31 ธันวาคม 2569 ค่ะ
ถ้าคุณสนใจ ฉันช่วยแนะนำวิธีแลกสิทธิ์เพิ่มเติมได้นะคะ",th-TH,,false,2026-03-21T18:01:25.057+07:00,2026-03-21T18:01:33.845+07:00,Promotions,ice cream,swensens,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774090265039,1774090289671,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774090289671.wav,hello,My name is M-Agent.,en-US,,false,2026-03-21T17:51:29.671833+07:00,2026-03-21T17:51:33.853977+07:00,Misc,,,,,,TheMall-003-M6-NGW-01
1774090265039,1774090285370,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: Directory,interrupt,en-US,,false,2026-03-21T17:51:25.370495+07:00,2026-03-21T17:51:26.676195+07:00,Misc,,,1,,,TheMall-003-M6-NGW-01
1774090214407,1774090226942,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774090226942.wav,ศูนย์อาหารอยู่ชั้นไหน,"ศูนย์อาหารอยู่ที่ชั้น 6 ค่ะ
ที่เดอะมอลล์ไลฟ์สโตร์ งามวงศ์วาน
มีร้านอาหารหลากหลายให้เลือกชิมมากมายเลยค่ะ
เช่น ร้าน Ogu Teppanyaki, Viet Cuisine, TOTOKYO ก็อยู่ที่ชั้นนี้เช่นกันค่ะ
ถ้าคุณสนใจร้านไหน ฉันช่วยแนะนำเพิ่มเติมได้นะคะ",th-TH,,false,2026-03-21T17:50:26.94237+07:00,2026-03-21T17:50:34.265119+07:00,Facilities,Food Court,,,,,TheMall-003-M6-NGW-01
1774090214407,1774090216992,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: Directory,interrupt,th-TH,,false,2026-03-21T17:50:16.992953+07:00,2026-03-21T17:50:21.546886+07:00,Misc,,,1,,,TheMall-003-M6-NGW-01
1774089220911,1774089227206,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774089227206.wav,M Card แลกได้อะไรบ้าง,"คุณสามารถแลกคะแนน M Point จาก M Card ได้หลายอย่างค่ะ
- รับส่วนลดเพิ่ม 12.5% เมื่อแลกคะแนน M Point
- แลกรับบัตรกำนัลห้างสรรพสินค้า 100 บาท เมื่อมีคะแนนครบ 800 คะแนน
- ใช้คะแนนแลกส่วนลดได้สูงสุดเท่ากับยอดซื้อ
- มีสิทธิพิเศษเพิ่มเติมในร้านค้าที่ร่วมรายการ เช่น Emporium, Emquartier, และ Siam Paragon",th-TH,,false,2026-03-21T17:33:47.207+07:00,2026-03-21T17:33:52.977+07:00,Promotions,Membership Card,,,,,TheMall-004-M5-THA-01
1774089201490,1774089204558,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: The Mall Lifestore Summer Edition Fashion Event,"The Mall Lifestore Summer Edition Fashion Event runs from March 19 to March 26, 2026.
It features leading fashion brands and exclusive summer collections.",en-US,,false,2026-03-21T17:33:24.558612+07:00,2026-03-21T17:33:39.55368+07:00,Quick Reply,,,2,,,TheMall-002-M7-BKE-01
1774089201490,1774089202769,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: promotion,There are several great promotions available right now.,en-US,,false,2026-03-21T17:33:22.769458+07:00,2026-03-21T17:33:22.928997+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774089183857,1774089185459,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: MCard,end,th-TH,,false,2026-03-21T17:33:05.459917+07:00,2026-03-21T17:33:13.865595+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774089183857,1774089181588,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: The Mall Lifestore Summer Edition Fashion Event,change_language,en-US,,false,2026-03-21T17:33:01.588225+07:00,2026-03-21T17:33:03.871072+07:00,Quick Reply,,,2,,,TheMall-002-M7-BKE-01
1774077362634,1774089177355,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,,quick reply: promotion,There are several great promotions available right now.,en-US,,false,2026-03-21T17:32:57.355535+07:00,2026-03-21T17:32:58.448977+07:00,Quick Reply,,,1,,,TheMall-002-M7-BKE-01
1774088660257,1774088662828,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774088662828.wav,BOOTS อยู่ชั้นไหน,"BOOTS อยู่ที่ชั้น G ค่ะ
ตั้งอยู่ที่ The Mall Lifestore Ngamwongwan
ถ้าคุณต้องการไปช้อปปิ้งที่นี่ ชั้น G เลยค่ะ",th-TH,true,false,2026-03-21T17:24:22.828959+07:00,2026-03-21T17:24:27.598102+07:00,Map and Navigation,store location,boots,,,,TheMall-003-M6-NGW-01
1774088170562,1774088228010,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,https://amity-merlin-downloadable.s3.amazonaws.com/audios/c9cc2d27f5c76ffd8e18ecfe24419215/1774088228010.wav,"Thank you, bye.",end,en-US,,false,2026-03-21T17:17:08.01+07:00,2026-03-21T17:17:14.994+07:00,Misc,,,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774088170562,1774088204076,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,https://amity-merlin-downloadable.s3.amazonaws.com/audios/c9cc2d27f5c76ffd8e18ecfe24419215/1774088204076.wav,Can you help me find Yakiniku Like?,interrupt,en-US,,false,2026-03-21T17:16:44.077+07:00,2026-03-21T17:17:02.876+07:00,Map and Navigation,restaurant,yakiniku like,,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774088170562,1774088196070,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,interrupt,en-US,,false,2026-03-21T17:16:36.07+07:00,2026-03-21T17:16:38.908+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774088146114,1774088156369,931f1948-b731-47a8-a4c2-bdd48d473584,,O.W.L. Fashion Optical,end,en-US,,false,2026-03-21T17:15:56.369521+07:00,2026-03-21T17:15:59.236648+07:00,Shop Specific,Eyewear,owl fashion optical,,,,TheMall-003-M6-NGW-01
1774088126430,1774088138013,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: CardX-SCB Wealth Premium Shopping Discount,change_language,th-TH,,false,2026-03-21T17:15:38.014005+07:00,2026-03-21T17:15:46.123746+07:00,Quick Reply,,,2,,,TheMall-003-M6-NGW-01
1774088126430,1774088128629,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",th-TH,,false,2026-03-21T17:15:28.629085+07:00,2026-03-21T17:15:29.711618+07:00,Promotions,,,1,,,TheMall-003-M6-NGW-01
1774088125055,1774088122268,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: Platinum VIP MCard,change_language,th-TH,,false,2026-03-21T17:15:22.26825+07:00,2026-03-21T17:15:25.067924+07:00,Misc,,,2,,,TheMall-003-M6-NGW-01
1774088117649,1774088118995,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่างเลยนะคะ,th-TH,,false,2026-03-21T17:15:18.995148+07:00,2026-03-21T17:15:19.523899+07:00,Quick Reply,,,1,,,TheMall-003-M6-NGW-01
1774088117649,1774088113433,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: Expatriate MCard,change_language,en-US,,false,2026-03-21T17:15:13.433455+07:00,2026-03-21T17:15:17.66445+07:00,Misc,,,2,,,TheMall-003-M6-NGW-01
1774088108278,1774088109404,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,false,2026-03-21T17:15:09.404759+07:00,2026-03-21T17:15:09.885068+07:00,Misc,,,1,,,TheMall-003-M6-NGW-01
1774087402098,1774088100131,931f1948-b731-47a8-a4c2-bdd48d473584,,quick reply: Directory,"You’re now at The Mall Life Store Ngamwongwan.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,false,2026-03-21T17:15:00.131897+07:00,2026-03-21T17:15:01.261422+07:00,Misc,,,1,,,TheMall-003-M6-NGW-01
1774087355701,1774087361059,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774087361059.wav,Shop Nike อยู่ไหน,"ร้าน Nike อยู่ที่ชั้น 3 และชั้น 4 ของ The Mall Lifestore Ngamwongwan ค่ะ
ที่ชั้น 3 จะมี Nike Golf และ Nike Sportswear ค่ะ
ส่วนชั้น 4 จะเป็นร้าน Nike ที่ขายรองเท้ากีฬาและเสื้อผ้ากีฬาโดยทั่วไปค่ะ
คุณสามารถไปช้อปได้ที่ทั้งสองชั้นนี้เลยค่ะ",th-TH,,false,2026-03-21T17:02:41.059808+07:00,2026-03-21T17:02:47.031095+07:00,Map and Navigation,sportswear,nike,,,,TheMall-003-M6-NGW-01
1774086659257,1774086704129,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774086704129.wav,YOGURUTO อยู่ไหน,"YOGURUTO อยู่ที่ชั้น 3 ค่ะ
ในอาคาร The Mall Lifestore Thapra
เป็นร้านคาเฟ่และร้านอาหารที่ให้บริการอาหารและเครื่องดื่ม",th-TH,,false,2026-03-21T16:51:44.129+07:00,2026-03-21T16:51:48.737+07:00,Map and Navigation,shop,yoguruto,,,,TheMall-004-M5-THA-01
1774086659257,1774086664269,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774086664269.wav,Starbucks อยู่ชั้นไหน,"Starbucks อยู่ที่ชั้น G ค่ะ
คุณสามารถไปที่ชั้น G เพื่อดื่มกาแฟและทานขนมอร่อยๆ ได้เลยค่ะ
ถ้าต้องการความช่วยเหลือเพิ่มเติม บอกได้นะคะ",th-TH,,false,2026-03-21T16:51:04.269+07:00,2026-03-21T16:51:09.942+07:00,Map and Navigation,store location,starbucks,,,,TheMall-004-M5-THA-01
1774085349566,1774085373564,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774085373564.wav,วันทูทูมีชั้นไหนบ้าง,"วันทูทู หรือ TO BE NUMBER ONE อยู่ที่ชั้น 1 ค่ะ
ใน The Mall Lifestore Ngamwongwan
ถ้าคุณอยากรู้ข้อมูลเพิ่มเติมเกี่ยวกับร้านนี้ แจ้งได้นะคะ",th-TH,,false,2026-03-21T16:29:33.564904+07:00,2026-03-21T16:29:39.009959+07:00,Shop Specific,Cosmetics & Beauty,,,,,TheMall-003-M6-NGW-01
1774085349566,1774085354606,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774085354606.wav,ฟูจิอยู่ชั้นไหน,"ฟูจิอยู่ที่ชั้น 5 ค่ะ
ใน The Mall Lifestore Ngamwongwan
ถ้าคุณต้องการข้อมูลเพิ่มเติมเกี่ยวกับร้านนี้ แจ้งได้นะคะ",th-TH,,false,2026-03-21T16:29:14.606371+07:00,2026-03-21T16:29:20.547671+07:00,Map and Navigation,restaurant,fuji,,,,TheMall-003-M6-NGW-01
1774085311700,1774085315808,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774085315808.wav,วันนี้มีงานอะไร,end,th-TH,,false,2026-03-21T16:28:35.809+07:00,2026-03-21T16:28:57.588+07:00,Events,,,,,,TheMall-004-M5-THA-01
1774083542089,1774083582587,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083582587.wav,no,"Okay, no problem!
If you need any help later, just let me know.
Have a great day!",en-US,,false,2026-03-21T15:59:42.587+07:00,2026-03-21T15:59:47.135+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774083542089,1774083574669,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083574669.wav,no,,en-US,,false,2026-03-21T15:59:34.669+07:00,2026-03-21T15:59:37.513+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774083542089,1774083546148,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083546148.wav,hello,"Hello!
How can I assist you today?
Feel free to ask me anything about The Mall Tha Phra.
I'm here to help!",en-US,,false,2026-03-21T15:59:06.148+07:00,2026-03-21T15:59:09.962+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774083455825,1774083523827,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083523827.wav,สวัสดีครับ,change_language,th-TH,,false,2026-03-21T15:58:43.828+07:00,2026-03-21T15:58:53.4+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774083455825,1774083496460,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083496460.wav,ควรตีเด็กในห้างสรรพสินค้าไหม,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับการตีเด็กในห้างสรรพสินค้า
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-21T15:58:16.46+07:00,2026-03-21T15:58:21.856+07:00,Out of Scope,,,,,,TheMall-004-M5-THA-01
1774083455825,1774083473948,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083473948.wav,ถ้าเด็กร้องไห้ต้องจัดการยังไง,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับการจัดการเมื่อเด็กร้องไห้
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-21T15:57:53.949+07:00,2026-03-21T15:57:59.118+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774083455825,1774083459964,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/2256d86be4381ea371559a2a1ab0334b/1774083459964.wav,สวัสดี,"สวัสดีค่ะ
มีอะไรให้ช่วยไหมคะ?",th-TH,,false,2026-03-21T15:57:39.964+07:00,2026-03-21T15:57:44.655+07:00,Misc,,,,,,TheMall-004-M5-THA-01
1774082694375,1774082711277,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: The Mall Lifestore Chill & Dine UOB Credit Card Promotions,end,th-TH,,false,2026-03-21T15:45:11.277+07:00,2026-03-21T15:45:14.317+07:00,Quick Reply,,,2,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774082694375,1774082698262,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",th-TH,,false,2026-03-21T15:44:58.262+07:00,2026-03-21T15:44:58.763+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774080461314,1774082676883,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,false,2026-03-21T15:44:36.884+07:00,2026-03-21T15:44:37.775+07:00,Quick Reply,,,1,,,16f880a4-ccd9-41b6-a3ad-0f0075b649a2
1774082185559,1774082302552,931f1948-b731-47a8-a4c2-bdd48d473584,,ร้านไก่ทอดโซซอน,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับร้านไก่ทอดโซซอน
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-21T15:38:22.552912+07:00,2026-03-21T15:38:27.025717+07:00,Shop Specific,Food & Beverage,,,,,TheMall-003-M6-NGW-01
1774082185559,1774082260809,931f1948-b731-47a8-a4c2-bdd48d473584,https://amity-merlin-downloadable.s3.amazonaws.com/audios/99f8da69b84a399636d31c093b9041e3/1774082260809.wav,ร้านไก่ทอดโซยอนอยู่ไหน อยู่ชั้นไหน,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับร้านไก่ทอดโซยอนใน The Mall Lifestore Ngamwongwanค่ะ
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2026-03-21T15:37:40.809806+07:00,2026-03-21T15:37:46.933519+07:00,Map and Navigation,Food and Beverage,,,,,TheMall-003-M6-NGW-01
